# Catalogo delle compagnie: da designatore ICAO a nome dell'operatore.
#
#   codice[/codice],forma breve,nome completo
#
# Questo file NON e' tuo: viene rifatto a ogni aggiornamento
# e le modifiche andrebbero perse. Le tue correzioni vanno in
# compagnie.csv, che vince sempre su questo.
#
# Fonte: vradarserver/standing-data (CC0, pubblico dominio).
# 5904 voci.
GLM,Aero Services Mali,Aero Services Mali
GLO,Gol Transportes,Gol Transportes Aéreos
GLP,Globus,Globus
GLQ,El Quilada Internat,El Quilada International Aviation
GLR,Central Mountain,Central Mountain Air
GLS,Galaircervis,Galaircervis
GLT,Aero Charter,Aero Charter
GLU,Great Lakes Airways,Great Lakes Airways (Uganda)
GLW,Global Wings,Global Wings
GLX,Gelix Airlines,Gelix Airlines
GMA,Gama Aviation,Gama Aviation
GMC,General Motors,General Motors
GME,Aguilas Mayas,Aguilas Mayas Internacional
GMG,GMG Airlines,GMG Airlines
GMH,Hughes Aircraft,Hughes Aircraft Company
GMI,Germania,Germania
GMJ,Gamisa Aviación,Gamisa Aviación
GML,G &amp; L Aviation,G &amp; L Aviation
GMM,Aerotaxis Guamuchil,Aerotaxis Guamuchil
GMQ,Germania Express,Germania Express
GMR,Golden Myanmar,Golden Myanmar Airlines
GMS,Ghadames Air,Ghadames Air Transport
GMT,Grupoaéreo Monterre,Grupoaéreo Monterrey
GNA,Servicios Aéreos,Servicios Aéreos Gana
GNC,Guinea Cargo,Guinea Cargo
GND,Grand Airways,Grand Airways
GNF,Gandalf Airlines,Gandalf Airlines
GNJ,Gain Jet Aviation,Gain Jet Aviation
GNL,135 Airways,135 Airways
GNR,Gambia Internationa,Gambia International Airlines
GNS,Eastern Executive,Eastern Executive Air Charter
GNT,Amber Air,Amber Air
GNX,Genex,Genex
GNY,German Navy,German Navy
GNZ,General Aviation,General Aviation
GOA,FLY91,FLY91
GOB,Dash Aviation,Dash Aviation
GOF,Gof-Air,Gof-Air
GOI,Gofir,Gofir
GOJ,EuroJet Aviation,EuroJet Aviation
GOL,Cardolaar,Cardolaar
GOM,Gomel Airlines,Gomel Airlines
GOR,Gorlitsa Airlines,Gorlitsa Airlines
GOS,Goldfields Air,Goldfields Air Services
GOT,WaltAir,WaltAir
GOW,Go Air,Go Air
GOZ,Grozny Avia,Grozny Avia
GPA,Golden Pacific,Golden Pacific Airlines
GPC,Gulf Pearl Air,Gulf Pearl Air Lines
GPD,Tradewind Aviation,Tradewind Aviation
GPE,GP Express Airlines,GP Express Airlines
GPM,Grup Air-Med,Grup Air-Med
GPR,GPM Aeroservicio,GPM Aeroservicio
GPX,GP Aviation,GP Aviation
GRA,Guardian Air,Guardian Air
GRB,Phoenix Air Group,Phoenix Air Group
GRD,National Grid,National Grid plc
GRE,Air Scotland,Air Scotland
GRI,Air Cargo Center,Air Cargo Center
GRL,Air Greenland,Air Greenland
GRP,Great Plains,Great Plains Airlines
GRR,Agroar - Trabalhos,Agroar - Trabalhos Aéreos
GRS,Golden Rule Airline,Golden Rule Airlines
GRT,Gabon-Air-Transport,Gabon-Air-Transport
GRV,Epsilon Aviation,Epsilon Aviation
GRX,Aircompany Grodno,Aircompany Grodno
GRY,New York State,New York State Police
GRZ,Government of,Government of Zambia Communications Flight
GSA,Garden State,Garden State Airlines
GSJ,Grossmann Jet,Grossmann Jet Service
GSK,Global Sky Airchart,Global Sky Aircharter
GSL,Geographic Air,Geographic Air Surveys
GSM,Gestair Aviation,Gestair Aviation Malta
GSP,Airlift Alaska,Airlift Alaska
GSS,Global Supply,Global Supply Systems
GSV,Agrocentr-Avia,Agrocentr-Avia
GSY,Guard Systems,Guard Systems
GTC,Altin Havayolu,Altin Havayolu Tasimaciligi Turizm Ve Ticaret
GTH,General Aviation,General Aviation Flying Services
GTI,Atlas Air,Atlas Air
GTP,Aerotaxi Grupo,Aerotaxi Grupo Tampico
GTR,Galistair,Galistair
GTS,Transair (Senegal),Transair (Senegal)
GTV,Empresa de Aviación,Empresa de Aviación Aerogaviota
GTX,GTA Air,GTA Air
GTY,National Aviation,National Aviation Company
GUA,Aerotaxis de,Aerotaxis de Aguascalientes
GUE,Aero Servicio,Aero Servicio Guerrero
GUF,Gulf African,Gulf African Airlines
GUG,Aviateca,Aviateca
GUJ,Gujarat Airways,Gujarat Airways
GUL,Gull Air,Gull Air
GUM,Gum Air,Gum Air
GUN,Grant Aviation,Grant Aviation
GUS,Guja,Guja
GUY,Air Guyane,Air Guyane
GVG,Flygaktiebolaget,Flygaktiebolaget Gota Vingar
GVI,Air Victoria,Air Victoria Georgia
GVN,Gavina,Gavina
GWA,Great Western Air,Great Western Air
GWG,Green Africa,Green Africa Airways
GWI,Germanwings,Germanwings
GWL,Great Wall Airlines,Great Wall Airlines
GWN,Gwyn Aviation,Gwyn Aviation
GWR,Aura Airlines,Aura Airlines
GWS,General Airways,General Airways
GWY,USA3000 Airlines,USA3000 Airlines
GXA,Global X,Global X
GXL,Star XL German,Star XL German Airlines
GXY,Galaxy Airlines,Galaxy Airlines
GYP,Eagle Aviation,Eagle Aviation
GZA,Excellent Air,Excellent Air
GZD,Grizodubova Air,Grizodubova Air Company
GZP,Gazpromavia,Gazpromavia
HAA,Helicopteros,Helicopteros Agroforestal
HAC,Henebury Aviation,Henebury Aviation
HAD,Air D'Ayiti,Air D'Ayiti
HAF,Hellenic Air Force,Hellenic Air Force
HAG,Hageland Aviation,Hageland Aviation Services
HAH,Air Comores Interna,Air Comores International
HAI,Hai Au Aviation,Hai Au Aviation
HAJ,Hajvairy Airlines,Hajvairy Airlines
HAK,Pegasus Helicopters,Pegasus Helicopters
HAL,Hawaiian Airlines,Hawaiian Airlines
HAN,Hansung Airlines,Hansung Airlines
HAP,Helicopteros Aero,Helicopteros Aero Personal
HAR,Harbor Airlines,Harbor Airlines
HAS,Honduras Airlines,Honduras Airlines
HAT,Air Horizont,Air Horizont
HAU,Skyhaul,Skyhaul
HAV,Havilah Air Service,Havilah Air Services
HAW,Bangkok Aviation,Bangkok Aviation Center
HAY,Hamburg Airways,Hamburg Airways
HBA,Trail Lake Flying,Trail Lake Flying Service
HBC,Haitian Aviation,Haitian Aviation Line
HBH,Hebei Airlines,Hebei Airlines
HBI,CHC Denmark,CHC Denmark
HBL,Faroecopter,Faroecopter
HBN,Hibernian Airlines,Hibernian Airlines
HBT,Polizeihubschrauber,Polizeihubschrauberstaffel Thüringen
HBU,Universal Avia,Universal Avia
HCA,Lake Havasu Air,Lake Havasu Air Service
HCB,Helenair (Barbados),Helenair (Barbados)
HCL,Helenair Corporatio,Helenair Corporation
HCP,Helicopter,Helicopter
HCV,Halcyonair,Halcyonair
HCX,Helsinki Citycopter,Helsinki Citycopter
HCY,Helios Airways,Helios Airways
HDC,Helcopteros De,Helcopteros De Cataluna
HDI,Hoteles Dinamicos,Hoteles Dinamicos
HDR,Helikopterdrift,Helikopterdrift
HEA,Heliavia-Transporte,Heliavia-Transporte Aéreo
HEB,Heli Bernina,Heli Bernina
HEC,Heliservicio,Heliservicio Campeche
HED,Heritage Aviation,Heritage Aviation Developments
HEI,Aerohein,Aerohein
HEL,Helicol,Helicol
HEM,CHC Helicopter,CHC Helicopter
HEN,Helicópteros Y,Helicópteros Y Vehículos Nacionales Aéreos
HER,Hera Flight,Hera Flight
HES,Holiday Europe,Holiday Europe
HET,TAF Helicopters,TAF Helicopters
HEX,Honiara Cargo,Honiara Cargo Express
HFA,airHaifa,airHaifa
HFM,Hi Fly Malta,Hi Fly Malta
HFR,Heli France,Heli France
HFY,Hi Fly,Hi Fly
HGA,Hogan Air,Hogan Air
HGB,Greater Bay Airline,Greater Bay Airlines
HGD,Hangard Aviation,Hangard Aviation
HGG,Hi Air,Hi Air
HGH,Atlantic Air Lift,Atlantic Air Lift
HGK,Fika Salaama,Fika Salaama Airlines
HGO,One Air,One Air
HGR,Hangar 8,Hangar 8
HGT,Intel Air Shuttle,Intel Air Shuttle
HHA,Atlantic Airlines,Atlantic Airlines de Honduras
HHE,Heli-Holland,Heli-Holland
HHG,Hanergy Jet,Hanergy Jet
HHH,Helicsa,Helicsa
HHI,Hamburg Internation,Hamburg International
HHN,Hahn Air,Hahn Air
HHO,Houston Helicopters,Houston Helicopters
HHP,Helenia Helicopter,Helenia Helicopter Service
HHS,Hi-Jet Helicopter,Hi-Jet Helicopter Services
HIA,Canadian Eagle,Canadian Eagle Aviation
HIB,Helibravo Aviacao,Helibravo Aviacao
HID,Aviación Ejecutiva,Aviación Ejecutiva De Hildago
HIF,Heli-Iberica,Heli-Iberica Fotogrametria
HIG,Heli-Inter Guyane,Heli-Inter Guyane
HIM,Himalaya Airlines,Himalaya Airlines
HIN,Holding Internation,Holding International Group
HIP,Starship,Starship
HIS,Hispaniola Airways,Hispaniola Airways
HIT,Helitalia,Helitalia
HJA,Air Haiti,Air Haiti
HJE,Servicios Ejecutivo,Servicios Ejecutivos Gosa
HJL,Hamlin Jet,Hamlin Jet
HJT,Al Rais Cargo,Al Rais Cargo
HKA,Superior Aviation,Superior Aviation
HKB,Hawker Beechcraft,Hawker Beechcraft
HKC,Hong Kong Air Cargo,Hong Kong Air Cargo
HKE,Hong Kong Express,Hong Kong Express Airways
HKG,Government Flying,Government Flying Service
HKH,Air-Invest,Air-Invest
HKI,Hawkaire,Hawkaire
HKJ,Hongkong Jet,Hongkong Jet
HKL,Hak Air,Hak Air
HKN,Jim Hankins Air,Jim Hankins Air Service
HKR,Hawk Air,Hawk Air
HKS,CHC Helikopter,CHC Helikopter Service
HLA,HC Airlines,HC Airlines
HLB,High-Line Airways,High-Line Airways
HLC,Helicap,Helicap
HLD,Grampian Flight,Grampian Flight Centre
HLE,UK HEMS,UK HEMS
HLF,Central Airlines,Central Airlines
HLG,Helog,Helog
HLH,Hala Air,Hala Air
HLI,Heli Securite,Heli Securite
HLJ,Hello Jets,Hello Jets
HLK,Heli-Link,Heli-Link
HLM,Heli Medwest De,Heli Medwest De Mexico
HLO,Samaritan Air,Samaritan Air Service
HLP,Helipistas,Helipistas
HLR,Heli Air Services,Heli Air Services
HLS,Haiti Air Freight,Haiti Air Freight
HLT,Helitafe,Helitafe
HLU,Heli Union Heli,Heli Union Heli Prestations
HLW,Heliworks,Heliworks
HLY,Heli Air,Heli Air
HMA,Air Tahoma,Air Tahoma
HMC,Heliamerica De,Heliamerica De Mexico
HMD,Charlie Hammonds,Charlie Hammonds Flying Service
HMF,Norrlandsflyg,Norrlandsflyg
HMJ,Harmony Jets,Harmony Jets
HMM,Hamra Air,Hamra Air
HMP,Papair Terminal,Papair Terminal
HMR,North American,North American Charters
HMS,Hemus Air,Hemus Air
HMT,Air Nova,Air Nova
HMV,Homac Aviation,Homac Aviation
HMX,Hawk De Mexico,Hawk De Mexico
HNA,Greek Navy,Greek Navy
HNL,CHC Helicopters,CHC Helicopters Netherlands
HNR,Haiti National,Haiti National Airlines (HANA)
HNT,Helicopteros,Helicopteros Internacionales
HOL,Holiday Airlines,Holiday Airlines
HOM,Aero Homex,Aero Homex
HOP,Air France Hop,Air France Hop
HOR,Horizon Air-Taxi,Horizon Air-Taxi
HOT,Valletta Airlines,Valletta Airlines
HOZ,Horizontes Aéreos,Horizontes Aéreos
HPJ,Hop-A-Jet,Hop-A-Jet
HPL,Heliportugal,Heliportugal
HPO,Almiron Aviation,Almiron Aviation
HPR,Rick Lucas Helicopt,Rick Lucas Helicopters
HPS,Horizon Plus,Horizon Plus
HQO,Avinor,Avinor
HRA,Heli-Iberica,Heli-Iberica
HRB,Haiti International,Haiti International Airline
HRI,Skyraidybos Mokymo,Skyraidybos Mokymo Centras
HRN,Heron Luftfahrt,Heron Luftfahrt
HRT,Chartright Air,Chartright Air
HRZ,Croatian Air Force,Croatian Air Force
HSA,East African,East African Safari Air
HSE,Compania Helicopter,Compania Helicopteros Del Sureste
HSI,Heliswiss,Heliswiss
HSK,Sky Europe Airlines,Sky Europe Airlines
HSM,Horizon Air for,Horizon Air for Transport and Training
HSO,Campania Helicopter,Campania Helicopteros De Transporte
HSP,International Jet,International Jet Charter
HSR,Citylink Airlines,Citylink Airlines
HSS,Compañía Transporte,Compañía Transportes Aéreos Del Sur
HST,Heston Airlines,Heston Airlines
HSU,Helisul,Helisul
HSV,Heliservices (HK),Heliservices (HK)
HSY,Sky Helicopteros,Sky Helicopteros
HTA,Helitrans,Helitrans
HTC,Haiti Trans Air,Haiti Trans Air
HTE,Midwest Helicopters,Midwest Helicopters De Mexico
HTG,Grossmann Air,Grossmann Air Service
HTI,Haiti International,Haiti International Air
HTL,My Fair Jet,My Fair Jet
HTM,HTM Helicopter,HTM Helicopter Travel Munich
HTN,Haiti North Airline,Haiti North Airline
HTO,Tango Bravo,Tango Bravo
HTP,Heli Trip,Heli Trip
HTR,Holstenair Lubeck,Holstenair Lubeck
HTS,Helitrans Air,Helitrans Air Service
HTT,Air Tchad,Air Tchad
HUA,Hungary Airlines,Hungary Airlines
HUB,Hub Airlines,Hub Airlines
HUC,Aerolíneas de,Aerolíneas de Techuacán
HUD,Horizons Unlimited,Horizons Unlimited
HUF,Hungarian Air Force,Hungarian Air Force
HUR,Miami Air Charter,Miami Air Charter
HUS,Huessler Air,Huessler Air Service
HUT,Aerotransportes,Aerotransportes Huitzilin
HUV,Hunair Hungarian,Hunair Hungarian Airlines
HUY,Aero Transportes,Aero Transportes Del Humaya
HVA,Newair,Newair
HVK,Turkish Air Force,Turkish Air Force
HVL,Heavylift Internati,Heavylift International
HVN,Vietnam Airlines,Vietnam Airlines
HWA,Eastern Air Express,Eastern Air Express
HWD,HPM Investments,HPM Investments
HWY,Highland Airways,Highland Airways
HXA,China Express,China Express Airlines
HYA,Hyack Air,Hyack Air
HYC,Hydro Air Flight,Hydro Air Flight Operations
HYD,Hydro-QuÃ©bec,Hydro-QuÃ©bec
HYH,Heli Hungary,Heli Hungary
HYJ,Happy Jet Co,Happy Jet Co Ltd
HYM,HiSky Airilnes,HiSky Airilnes
HYP,Hyperion Aviation,Hyperion Aviation
HYR,Airlink Airways,Airlink Airways
HYS,HiSky Europe,HiSky Europe
HYT,YTO Cargo Airlines,YTO Cargo Airlines
HYY,Hayways,Hayways
HZT,Air Horizon,Air Horizon
HZX,Citic General,Citic General Aviation
HZY,Hainan Lily Jet,Hainan Lily Jet
IAA,Indonesian Airlines,Indonesian Airlines
IAC,Interaviation,Interaviation Charter
IAE,IrAero Airlines,IrAero Airlines
IAF,Israeli Air Force,Israeli Air Force
IAG,EPAG,EPAG
IAI,Israel Aircraft,Israel Aircraft Industries
IAJ,Islandair Jersey,Islandair Jersey
IAK,International Air,International Air Cargo Corporation
IAM,Italian Air Force,Italian Air Force
IAN,Ibom Air,Ibom Air
IAR,Iliamna Air Taxi,Iliamna Air Taxi
IAS,International Air,International Air Service
IAW,Iraqi Airways,Iraqi Airways
IAX,International Air,International Air Services
IAY,Deadalos Flugtbetri,Deadalos Flugtbetriebs
IBB,Binter Canarias,Binter Canarias
IBC,Ibicenca Air,Ibicenca Air
IBE,Iberia Airlines,Iberia Airlines
IBL,IBL Aviation,IBL Aviation
IBR,Ibertour Servicios,Ibertour Servicios Aéreos
IBS,Iberia Express,Iberia Express
IBT,Ibertrans Aérea,Ibertrans Aérea
IBU,Indigo,Indigo
IBX,Ibex Airlines,Ibex Airlines
IBY,International,International Business Aircraft
IBZ,International,International Business Air
ICA,Icaro,Icaro
ICB,Icebird Airline,Icebird Airline
ICC,Instituto Cartograf,Instituto Cartografico de Cataluna
ICE,Icelandair,Icelandair
ICG,Icelandic Coast,Icelandic Coast Guard
ICJ,Icejet,Icejet
ICL,Challenge Airlines,Challenge Airlines IL
ICM,Air Inter Cameroun,Air Inter Cameroun
ICN,Iconair,Iconair
ICP,Intercopters,Intercopters
ICR,Eagle Aero,Eagle Aero
ICS,International,International Charter Services
ICT,Intercontinental,Intercontinental de Aviación
ICU,Reignwood Asia,Reignwood Asia Aviation
ICV,Cargolux Italia,Cargolux Italia
IDA,Indonesia Air,Indonesia Air Transport
IDG,IDG Technology Air,IDG Technology Air
IDL,Ildefonso Redriguez,Ildefonso Redriguez
IDP,Independent Air,Independent Air Freighters
IDR,Indicator Company,Indicator Company
IDX,Indonesia AirAsia X,Indonesia AirAsia X
IEP,Elipiu',Elipiu'
IFA,FAI Air Service,FAI Air Service
IFC,Indian Air Force,Indian Air Force
IFF,Interfreight,Interfreight Forwarding
IFI,Air Lift,Air Lift
IFL,IFL Group,IFL Group
IFM,Ifly,Ifly
IFS,Italy First,Italy First
IFT,Interflight,Interflight
IFX,International,International Flight Training Academy
IFY,I-Fly Air,I-Fly Air
IGA,Skytaxi,Skytaxi
IGN,Interguide Air,Interguide Air
IGO,IndiGo Airlines,IndiGo Airlines
IGS,Isle Grande Flying,Isle Grande Flying School
IGT,Georgian Airlines,Georgian Airlines
IHE,Interjet Helicopter,Interjet Helicopters
IHO,748 Air Services,748 Air Services
IHS,Thryluthjonustan,Thryluthjonustan
IIG,International,"International Company for Transport, Trade and Public Works"
IIL,India International,India International Airways
IIN,Inter Islands,Inter Islands Airlines
IJA,International Jet,International Jet Aviation Services
IJE,Ivoire Jet Express,Ivoire Jet Express
IJM,International Jet,International Jet Management
IJS,Silvair,Silvair
IJT,Interflight (Learje,Interflight (Learjet)
IKA,Itek Air,Itek Air
IKK,IKI International,IKI International Airlines
IKM,Aero Survey,Aero Survey
IKN,IKON FTO,IKON FTO
IKR,Ikaros DK,Ikaros DK
IKY,Intersky Bulgary,Intersky Bulgary
ILC,ILAS Air,ILAS Air
ILF,Island Air Charters,Island Air Charters
ILK,Aero Airline,Aero Airline
ILL,Ilyich-Avia,Ilyich-Avia
ILN,Interair South,Interair South Africa
ILP,Ilpo Aruba Cargo,Ilpo Aruba Cargo
ILS,Servicios Aéreos,Servicios Aéreos Ilsa
ILV,Il-Avia,Il-Avia
IMA,Inter-Mountain,Inter-Mountain Airways
IME,Airtime Charters,Airtime Charters
IMG,Imperial Cargo,Imperial Cargo Airlines
IMN,Aerotaxis Cimarron,Aerotaxis Cimarron
IMR,Imaer,Imaer
IMT,Imtrec Aviation,Imtrec Aviation
IMX,Zimex Aviation,Zimex Aviation
INA,Aero Internacional,Aero Internacional
IND,Iona National,Iona National Airways
INK,Sincom-Avia,Sincom-Avia
INL,Intal Avia,Intal Avia
INO,Aeroservicios,Aeroservicios Intergrados de Norte
INP,Peruvian Navy,Peruvian Navy
INS,Inflite The Jet,Inflite The Jet Centre
INT,Intair,Intair
INU,Flyguppdraget,Flyguppdraget Backamo
INV,Inversija,Inversija
INX,Inter Express,Inter Express
IOA,IndiaOne Air,IndiaOne Air
IOM,Island Aviation,Island Aviation and Travel
IOS,Isles of Scilly,Isles of Scilly Skybus
IPA,IPEC Aviation,IPEC Aviation
IPL,Airpull Aviation,Airpull Aviation
IPM,Itapemirim Transpor,Itapemirim Transportes Aéreos
IPN,Industri Pesawat,Industri Pesawat Terbang Nusantara
IPR,Independent Carrier,Independent Carrier (ICAR)
IPT,Interport Corporati,Interport Corporation
IQQ,Caribbean Airways,Caribbean Airways
IRA,Iran Air,Iran Air
IRB,Iranair Tours,Iranair Tours
IRC,Iran Aseman Airline,Iran Aseman Airlines
IRD,Arvand Airlines,Arvand Airlines
IRE,Pariz Air,Pariz Air
IRF,TA-Air Airline,TA-Air Airline
IRG,Iranian Air Transpo,Iranian Air Transport
IRH,Atlas Aviation,Atlas Aviation Group
IRI,Navid,Navid
IRJ,Bonyad Airlines,Bonyad Airlines
IRK,Kish Air,Kish Air
IRL,Irish Air Corps,Irish Air Corps
IRM,Mahan Air,Mahan Air
IRO,CSA Air,CSA Air
IRP,Payam Air,Payam Air
IRQ,Qeshm Air,Qeshm Air
IRR,Tara Air Line,Tara Air Line
IRU,Chabahar Airlines,Chabahar Airlines
IRV,Safat Airlines,Safat Airlines
IRW,Aram Airline,Aram Airline
IRX,Aria Tour,Aria Tour
IRY,Eram Air,Eram Air
IRZ,Saha Airlines,Saha Airlines Services
ISA,Island Airlines,Island Airlines
ISD,ISD Avia,ISD Avia
ISF,International,International Stabilisation Assistance Force
ISG,Club Air,Club Air
ISI,Island Air,Island Air
ISK,Intersky,Intersky
ISL,Landsflug,Landsflug
ISM,Auo Airclub AIST-M,Auo Airclub AIST-M
ISN,Interisland Airline,Interisland Airlines
ISR,Israir,Israir
IST,Istanbul Airlines,Istanbul Airlines
ISV,Islena De Inversion,Islena De Inversiones
ISW,Islas Airways,Islas Airways
ITA,Inter-Air,Inter-Air
ITC,International Air,International Air Carrier Association
ITE,Aerotaxi,Aerotaxi
ITF,Avita-Servicos,Avita-Servicos Aéreos
ITH,International,International Trans-Air
ITI,Intairline,Intairline
ITK,Interlink Airlines,Interlink Airlines
ITL,Italfly,Italfly
ITN,Industrias Titan,Industrias Titan
ITO,Aero Citro,Aero Citro
ITR,Frontier Commuter,Frontier Commuter
ITS,Inter-State Aviatio,Inter-State Aviation
ITU,Intervuelos,Intervuelos
ITW,Inter Air,Inter Air
ITX,Imair Airlines,Imair Airlines
ITY,ITA Airways,ITA Airways
IUS,Icarus,Icarus
IVA,Innotech Aviation,Innotech Aviation
IVE,Air Executive,Air Executive
IVJ,Flight Internationa,Flight International
IVR,Burundaiavia,Burundaiavia
IVS,Ivoire Aero Service,Ivoire Aero Services
IVT,Interaviatrans,Interaviatrans
IVW,Ivoire Airways,Ivoire Airways
IWD,Iberworld,Iberworld
IWS,Aviainvest,Aviainvest
IWY,Interisland Airways,Interisland Airways Limited
IXR,Ixair,Ixair
IXX,Dolphin Express,Dolphin Express Airlines
IYE,Yemenia,Yemenia
IZA,Izhavia,Izhavia
IZG,Zagros Airlines,Zagros Airlines
JAA,Jet Asia Airways,Jet Asia Airways
JAC,Japan Air Commuter,Japan Air Commuter
JAD,Aerojal,Aerojal
JAE,Jade Cargo Internat,Jade Cargo International
JAF,TUI fly Belgium,TUI fly Belgium
JAG,Alpha Sky,Alpha Sky
JAI,Jet Airways,Jet Airways
JAK,Jana-Arka,Jana-Arka
JAL,Japan Airlines,Japan Airlines
JAM,Sunline Express,Sunline Express
JAP,JetSMART Perú,JetSMART Perú
JAR,Airlink,Airlink
JAS,Jet Aviation,Jet Aviation Flight Services
JAT,JetSMART,JetSMART
JAV,Jordan Aviation,Jordan Aviation
JAW,Jasmin Airways,Jasmin Airways
JAX,Janair,Janair
JAZ,JALways,JALways
JBA,Helijet,Helijet
JBC,Jetbee Czech,Jetbee Czech
JBD,Jet Aviation,Jet Aviation Business Jets Deutschland
JBE,Sino Jet (Beijing),Sino Jet (Beijing) Company
JBR,Job Air,Job Air
JBU,JetBlue Airways,JetBlue Airways
JCB,J C Bamford (Excava,J C Bamford (Excavators)
JCC,JC International,JC International Airlines
JCF,Jet Center Flight,Jet Center Flight Training
JCH,Trading Air Cargo,Trading Air Cargo
JCI,Jordan Internationa,Jordan International Air Cargo
JCK,Jackson Air Service,Jackson Air Services
JCL,Jetcall,Jetcall
JCM,Secure Air Charter,Secure Air Charter
JCO,Jet Concierge Club,Jet Concierge Club
JCR,Rotterdam Jet,Rotterdam Jet Center
JCS,Jetclub,Jetclub
JCT,Jet Charter,Jet Charter
JDA,JDAviation,JDAviation
JDC,Deere and Company,Deere and Company
JDE,Express Cargo,Express Cargo Airlines
JDG,Joanas Avialinijos,Joanas Avialinijos
JDI,Jet Story,Jet Story
JDL,JD Airlines,JD Airlines
JDP,JDP Lux,JDP Lux
JEA,Jet Air,Jet Air
JEC,JetSMART Colombia,JetSMART Colombia
JED,Phoenix East,Phoenix East Aviation
JEE,Ambjek Air Services,Ambjek Air Services
JEF,Jetflite,Jetflite
JEI,Jet Executive,Jet Executive International Charter
JEJ,Jets Ejecutivos,Jets Ejecutivos
JEK,Jet Link,Jet Link
JEL,Tal Air Charters,Tal Air Charters
JEM,Emerald Airways,Emerald Airways
JEP,Jets Personales,Jets Personales
JES,JetSMART Argentina,JetSMART Argentina
JET,Svenskt Industrifly,Svenskt Industriflyg AB
JEX,JAL Express,JAL Express
JFA,Jetfly Aviation,Jetfly Aviation
JFC,LTV Jet Fleet,LTV Jet Fleet Corporation
JFK,Keenair Charter -,Keenair Charter -
JFL,Jetfly Airlines,Jetfly Airlines
JFS,Juanda Flying,Juanda Flying School
JFU,Jet4You,Jet4You
JFY,Foster Yeoman,Foster Yeoman
JGD,Jet G&amp;D Aviatio,Jet G&amp;D Aviation
JGJ,Shaanxi Jinggong,Shaanxi Jinggong General Aviation
JGO,JetGo Australia,JetGo Australia
JHM,JHM Cargo Expreso,JHM Cargo Expreso
JHN,Johnson Air,Johnson Air
JIA,PSA Airlines,PSA Airlines
JIB,Jibair,Jibair
JIC,Jetgo International,Jetgo International
JIM,Sark International,Sark International Airways
JIT,Jet It,Jet It
JIV,Jivair,Jivair AB
JJA,Jeju Air,Jeju Air
JJM,Regional Geodata,Regional Geodata Air
JJP,JetStar Japan,JetStar Japan
JKH,Jetkontor,Jetkontor
JKT,Jetstar Hong Kong,Jetstar Hong Kong Airways
JKY,Helicopter &amp;,Helicopter &amp; Aviation Services
JLA,MIA Airlines,MIA Airlines
JLH,Jetlink Holland,Jetlink Holland
JLJ,J-Air,J-Air
JLL,JetKonnect,JetKonnect
JLN,Eurojet,Eurojet Limited
JLX,Jetlink Express,Jetlink Express
JMA,Jambojet,Jambojet Limited
JMB,Jambo Africa,Jambo Africa Airlines
JMC,JMC Airlines,JMC Airlines
